	gene	group	pval
19924	PLD1	AECOPD	0.5956467081987189
19925	PLD1	StableCOPD	0.7625376188498804
19926	PLD2	AECOPD	0.0003760691243089864
19927	PLD2	StableCOPD	0.0020226770422392404
19928	PLD3	AECOPD	1.4062289784511073e-05
19929	PLD3	StableCOPD	0.01034882592568731
19930	PLD4	AECOPD	0.16941902672635378
19931	PLD4	StableCOPD	0.14419882935001516
19932	PLD6	AECOPD	0.5794237765214469
19933	PLD6	StableCOPD	0.932661442372483
19934	PLEC	AECOPD	0.16465575299121882
19935	PLEC	StableCOPD	0.009977681404829353
19936	PLEK	AECOPD	0.019411194079390626
19937	PLEK	StableCOPD	0.1856382599474491
19938	PLEK2	AECOPD	0.7619811166043173
19939	PLEK2	StableCOPD	0.814076123961688
19940	PLEKHA1	AECOPD	0.05827498173118695
19941	PLEKHA1	StableCOPD	0.10328060879151568
19942	PLEKHA2	AECOPD	0.09812480337002072
19943	PLEKHA2	StableCOPD	0.014771457082229045
19944	PLEKHA3	AECOPD	0.40321006148807204
19945	PLEKHA3	StableCOPD	0.8116761633646419
19946	PLEKHA4	AECOPD	0.6898102667817656
19947	PLEKHA4	StableCOPD	0.8707299660082315
19948	PLEKHA5	AECOPD	0.988283309178938
19949	PLEKHA5	StableCOPD	0.9877263585702079
19950	PLEKHA6	AECOPD	0.02730990620701701
19951	PLEKHA7	AECOPD	0.09383568009389265
19952	PLEKHA7	StableCOPD	0.48985580107374294
19953	PLEKHA8	AECOPD	0.5669923225900205
19954	PLEKHA8	StableCOPD	0.46015332072539394
19955	PLEKHA8P1	AECOPD	0.26134346892018534
19956	PLEKHA8P1	StableCOPD	0.05202647907171731
19957	PLEKHB1	AECOPD	0.048746443596511146
19958	PLEKHB1	StableCOPD	0.2691267435075084
19959	PLEKHB2	AECOPD	0.00034816840613549616
19960	PLEKHB2	StableCOPD	0.378740502249287
19961	PLEKHD1	AECOPD	0.784995054976628
19962	PLEKHD1	StableCOPD	0.6111123939385359
19963	PLEKHF1	AECOPD	2.5365555933465345e-05
19964	PLEKHF1	StableCOPD	0.0010958227546271626
19965	PLEKHF2	AECOPD	0.7506204893929146
19966	PLEKHF2	StableCOPD	0.6525760406388086
19967	PLEKHG1	AECOPD	0.6210316069654105
19968	PLEKHG1	StableCOPD	0.8863482796749866
19969	PLEKHG2	AECOPD	0.2924689261790362
19970	PLEKHG2	StableCOPD	0.7424046795988382
19971	PLEKHG3	AECOPD	0.003237609803487862
19972	PLEKHG3	StableCOPD	0.16498906861467344
19973	PLEKHG4	AECOPD	0.0757892364230014
19974	PLEKHG4	StableCOPD	0.9340999316652995
19975	PLEKHG5	AECOPD	0.3227991295513565
19976	PLEKHG5	StableCOPD	0.6235586417554578
19977	PLEKHG6	AECOPD	0.5583699037621487
19978	PLEKHG6	StableCOPD	0.8644043032236173
19979	PLEKHG7	AECOPD	0.2750743646379934
19980	PLEKHG7	StableCOPD	0.20070559365158536
19981	PLEKHH2	StableCOPD	0.76355970111085
19982	PLEKHH3	AECOPD	0.731744265423441
19983	PLEKHH3	StableCOPD	0.04839931824641941
19984	PLEKHJ1	AECOPD	0.45912756132217203
19985	PLEKHJ1	StableCOPD	0.8908365694765089
19986	PLEKHM1	AECOPD	0.45186299399615326
19987	PLEKHM1	StableCOPD	0.3980451457460723
19988	PLEKHM1P	AECOPD	0.3902221911552042
19989	PLEKHM1P	StableCOPD	0.5116858400217474
19990	PLEKHM2	AECOPD	0.009982348641627392
19991	PLEKHM2	StableCOPD	0.006058483974374029
19992	PLEKHM3	AECOPD	0.06549556464194595
19993	PLEKHM3	StableCOPD	0.5451157564320159
19994	PLEKHN1	AECOPD	0.2578843916068725
19995	PLEKHN1	StableCOPD	0.01626164478347414
19996	PLEKHO1	AECOPD	0.007455346788503903
19997	PLEKHO1	StableCOPD	0.011284070352453601
19998	PLEKHO2	AECOPD	0.0007592457024853116
19999	PLEKHO2	StableCOPD	0.478152875865526
20000	PLGLB1	AECOPD	0.6313471589534605
20001	PLGLB1	StableCOPD	0.4036384013711719
20002	PLGLB2	StableCOPD	0.44458630430582335
20003	PLGRKT	AECOPD	0.9045513626911912
20004	PLGRKT	StableCOPD	0.8707159348061475
20005	PLIN1	AECOPD	0.1070477499274669
20006	PLIN1	StableCOPD	0.2685291927001857
20007	PLIN2	AECOPD	0.0017670898425353743
20008	PLIN2	StableCOPD	0.2553245872720733
20009	PLIN3	AECOPD	0.0017621405500907183
20010	PLIN3	StableCOPD	0.015310541171895453
20011	PLIN4	AECOPD	0.42290017096386257
20012	PLIN4	StableCOPD	0.697737486286115
20013	PLIN5	AECOPD	0.3050459607560654
20014	PLIN5	StableCOPD	0.1617974726645719
20015	PLK1	AECOPD	0.26642737614357015
20016	PLK1	StableCOPD	0.9390102285623511
20017	PLK2	AECOPD	0.7118319499760162
20018	PLK2	StableCOPD	0.05238267973727184
20019	PLK3	AECOPD	0.2047635924092156
20020	PLK3	StableCOPD	0.11630870279499417
20021	PLK4	AECOPD	0.19677285555858248
20022	PLK4	StableCOPD	0.7912593240032247
20023	PLLP	AECOPD	0.7250112348972038
20024	PLLP	StableCOPD	0.6276231151258012
20025	PLOD1	AECOPD	0.45297774036398186
20026	PLOD1	StableCOPD	0.9314537827314351
20027	PLOD2	AECOPD	0.1783986506909354
20028	PLOD2	StableCOPD	0.3363157154753067
20029	PLOD3	AECOPD	0.18142427806845496
20030	PLOD3	StableCOPD	0.09154195905089835
20031	PLP2	AECOPD	0.003134058411029761
20032	PLP2	StableCOPD	0.10470770454534639
20033	PLRG1	AECOPD	0.9590300418229603
20034	PLRG1	StableCOPD	0.7200416411802446
20035	PLS1	AECOPD	0.11263034829369178
20036	PLS1	StableCOPD	0.861897036509954
20037	PLS3	AECOPD	0.08794223274625623
20038	PLS3	StableCOPD	0.9542261664598336
20039	PLSCR1	AECOPD	0.0028504196147334238
20040	PLSCR1	StableCOPD	0.04600637118248685
20041	PLSCR3	AECOPD	0.9596019316223876
20042	PLSCR3	StableCOPD	0.36942840653554176
20043	PLTP	AECOPD	0.5529813340208087
20044	PLTP	StableCOPD	0.9944713474202548
20045	PLVAP	AECOPD	0.6416727807014253
20046	PLVAP	StableCOPD	0.2523904690613785
20047	PLXDC1	AECOPD	0.04951334397226892
20048	PLXDC1	StableCOPD	0.9836820052723119
20049	PLXDC2	AECOPD	0.016160473820585164
20050	PLXDC2	StableCOPD	0.1916299600279705
20051	PLXNA1	AECOPD	0.28161359663932706
20052	PLXNA1	StableCOPD	0.27382011617854873
20053	PLXNA2	AECOPD	0.04083182634418536
20054	PLXNA2	StableCOPD	0.016395240512753984
20055	PLXNA3	AECOPD	0.7967394166859345
20056	PLXNA3	StableCOPD	0.42397313783768675
20057	PLXNA4	AECOPD	0.16920736695253868
20058	PLXNA4	StableCOPD	0.03948654614649294
20059	PLXNB1	AECOPD	0.9690549467418761
20060	PLXNB1	StableCOPD	0.9934350832024821
20061	PLXNB2	AECOPD	0.00036202684548414243
20062	PLXNB2	StableCOPD	0.023658313632706318
20063	PLXNB3	AECOPD	0.5746275326166983
20064	PLXNB3	StableCOPD	0.49966094148391027
20065	PLXNC1	AECOPD	0.001867875805727226
20066	PLXNC1	StableCOPD	0.16911640963171803
20067	PLXND1	AECOPD	0.4612585447109939
20068	PLXND1	StableCOPD	0.5720195580889267
20069	PM20D1	AECOPD	0.6865367277519276
20070	PM20D1	StableCOPD	0.6619865784676349
20071	PM20D2	AECOPD	0.1349945559562833
20072	PM20D2	StableCOPD	0.08858271471522505
20073	PMAIP1	AECOPD	0.024243883180422143
20074	PMAIP1	StableCOPD	0.0072519582412440275
20075	PMCH	AECOPD	0.927411894709269
20076	PMCH	StableCOPD	0.030267625709009538
20077	PMEL	AECOPD	0.28300356778933977
20078	PMEL	StableCOPD	0.4622518464605885
20079	PMEPA1	AECOPD	0.280334604187235
20080	PMEPA1	StableCOPD	0.15952332982284712
20081	PMF1	AECOPD	0.006232999005231332
20082	PMF1	StableCOPD	0.0003133725722541669
20083	PMF1-BGLAP	AECOPD	0.15310919563827108
20084	PMF1-BGLAP	StableCOPD	0.12033159022895856
20085	PMFBP1	AECOPD	0.0475233318568391
20086	PMFBP1	StableCOPD	0.8575929215399795
20087	PML	AECOPD	0.8240966403990047
20088	PML	StableCOPD	0.34505120168477665
20089	PMM1	AECOPD	0.48607339523733817
20090	PMM1	StableCOPD	0.2677132376530915
20091	PMM2	AECOPD	0.797690703533482
20092	PMM2	StableCOPD	0.6111990803050835
20093	PMP22	AECOPD	0.29519984708693014
20094	PMP22	StableCOPD	0.07981630468194689
20095	PMPCA	AECOPD	0.45409923896672966
20096	PMPCA	StableCOPD	0.9354729753555464
20097	PMPCB	AECOPD	0.8092376044540147
20098	PMPCB	StableCOPD	0.08053656583325175
20099	PMS1	AECOPD	0.32164339007992626
20100	PMS1	StableCOPD	0.003486507035214803
20101	PMS2	AECOPD	0.19810377611248753
20102	PMS2	StableCOPD	0.5620450019069299
20103	PMS2CL	AECOPD	0.10303676358523428
20104	PMS2CL	StableCOPD	0.5927546231688435
20105	PMS2P1	AECOPD	0.20601877421500037
20106	PMS2P1	StableCOPD	0.40806835447987644
20107	PMS2P2	AECOPD	0.9956106256129035
20108	PMS2P2	StableCOPD	0.7740761355134239
20109	PMS2P3	AECOPD	0.26610355875324654
20110	PMS2P3	StableCOPD	0.0020183639051276625
20111	PMS2P4	AECOPD	3.064821622900116e-05
20112	PMS2P4	StableCOPD	0.29424462988330247
20113	PMS2P5	AECOPD	0.9272943799876089
20114	PMS2P5	StableCOPD	0.9822223938141103
20115	PMS2P7	AECOPD	0.4959031229224885
20116	PMS2P7	StableCOPD	0.031057729976223913
20117	PMS2P9	AECOPD	0.889422697620543
20118	PMS2P9	StableCOPD	0.588736035645019
20119	PMVK	AECOPD	0.0348906882003851
20120	PMVK	StableCOPD	0.04913303214393083
20121	PNISR	AECOPD	0.9643547091839048
20122	PNISR	StableCOPD	0.7477012453725244
20123	PNKD	AECOPD	0.035396820528125206
20124	PNKD	StableCOPD	0.01020484974075142
20125	PNKP	AECOPD	0.01846092624282314
20126	PNKP	StableCOPD	0.27197807263983065
20127	PNLDC1	AECOPD	0.6798827996939192
20128	PNMA1	AECOPD	0.03585225472895537
20129	PNMA1	StableCOPD	0.2547371744130724
20130	PNMA3	AECOPD	0.0947441624029951
20131	PNMA3	StableCOPD	0.34580714438042603
20132	PNMA5	AECOPD	0.4156104768195047
20133	PNMA5	StableCOPD	0.43771929682430466
20134	PNMA6A	AECOPD	0.1312873800564458
20135	PNMA6A	StableCOPD	0.955289599345335
20136	PNMAL2	AECOPD	0.83630911672892
20137	PNMAL2	StableCOPD	0.8968834702226818
20138	PNMT	AECOPD	0.00022368513065196272
20139	PNMT	StableCOPD	0.008441072031337482
20140	PNN	AECOPD	0.2590174391580712
20141	PNN	StableCOPD	0.8477837175711607
20142	PNO1	AECOPD	0.4440614614896723
20143	PNO1	StableCOPD	0.9613287495308946
20144	PNOC	AECOPD	0.3527129725668551
20145	PNOC	StableCOPD	0.44514474953623084
20146	PNP	AECOPD	0.18276158715245028
20147	PNP	StableCOPD	0.06253585751610802
20148	PNPLA1	AECOPD	0.14308403286615368
20149	PNPLA1	StableCOPD	0.9156095099611657
20150	PNPLA2	AECOPD	0.054759227144296596
20151	PNPLA2	StableCOPD	0.0009263345409434853
20152	PNPLA4	AECOPD	0.5049647622808963
20153	PNPLA4	StableCOPD	0.7953507000828224
20154	PNPLA6	AECOPD	0.0037250831526418615
20155	PNPLA6	StableCOPD	0.023526564584415377
20156	PNPLA7	AECOPD	0.386031785759406
20157	PNPLA7	StableCOPD	0.940958889442686
20158	PNPLA8	AECOPD	0.010995742999261093
20159	PNPLA8	StableCOPD	0.23825716080031945
20160	PNPO	AECOPD	0.1311367752675483
20161	PNPO	StableCOPD	0.14905687890717756
20162	PNPT1	AECOPD	0.8295557069493229
20163	PNPT1	StableCOPD	0.9810321062907787
20164	PNRC1	AECOPD	0.007374755294324742
20165	PNRC1	StableCOPD	0.001352726555969963
20166	PNRC2	AECOPD	0.07358371157622845
20167	PNRC2	StableCOPD	0.9374302814751821
20168	POC1A	AECOPD	0.6038526480041932
20169	POC1A	StableCOPD	0.38683200751366675
20170	POC1B	AECOPD	0.04127018390049586
20171	POC1B	StableCOPD	0.05515772877670244
20172	POC1B-GALNT4	AECOPD	0.7441619938976166
20173	POC1B-GALNT4	StableCOPD	0.7576986828578329
20174	POC5	AECOPD	0.6199487893930198
20175	POC5	StableCOPD	0.12556027542373105
20176	PODN	AECOPD	0.15604219625718685
20177	PODN	StableCOPD	0.015538896826801762
20178	PODNL1	AECOPD	0.18688423075285898
20179	PODNL1	StableCOPD	0.4389622337994149
20180	PODXL	AECOPD	0.878873871456309
20181	PODXL	StableCOPD	0.9212880458608812
20182	PODXL2	AECOPD	0.4931744264819595
20183	PODXL2	StableCOPD	0.6443094592339259
20184	POF1B	AECOPD	0.7474518450661501
20185	POF1B	StableCOPD	0.28940679248575873
20186	POFUT1	AECOPD	0.001609074448341019
20187	POFUT1	StableCOPD	0.0029700969296948543
20188	POFUT2	AECOPD	0.072504366929389
20189	POFUT2	StableCOPD	0.9421685524012131
20190	POGK	AECOPD	0.3149508362080886
20191	POGK	StableCOPD	0.5656582401143323
20192	POGLUT1	AECOPD	0.8735736126129516
20193	POGLUT1	StableCOPD	0.05028604258750524
20194	POGZ	AECOPD	0.5385645385498105
20195	POGZ	StableCOPD	0.69336802587217
20196	POLA1	AECOPD	0.1970231347603194
20197	POLA1	StableCOPD	0.07855939554615643
20198	POLA2	AECOPD	0.17001734509402944
20199	POLA2	StableCOPD	0.475574523911791
20200	POLB	AECOPD	0.03741326034014025
20201	POLB	StableCOPD	0.02480132027957982
20202	POLD1	AECOPD	0.05471659174963739
20203	POLD1	StableCOPD	0.1155831036252235
20204	POLD2	AECOPD	0.6069319763445391
20205	POLD2	StableCOPD	0.7107198484556574
20206	POLD3	AECOPD	0.04728875523891696
20207	POLD3	StableCOPD	0.08465171019113393
20208	POLD4	AECOPD	0.13441717094631522
20209	POLD4	StableCOPD	0.1442935712615694
20210	POLDIP2	AECOPD	0.016321931963170333
20211	POLDIP2	StableCOPD	0.0009035336386659099
20212	POLDIP3	AECOPD	0.054556435365336275
20213	POLDIP3	StableCOPD	0.008105860462077619
20214	POLE	AECOPD	0.29317444952142535
20215	POLE	StableCOPD	0.6889273342618545
20216	POLE2	AECOPD	0.07006811116662992
20217	POLE2	StableCOPD	0.25860727083769075
20218	POLE3	AECOPD	0.35536616364041385
20219	POLE3	StableCOPD	0.06407811790346385
20220	POLE4	AECOPD	0.0020910861063169195
20221	POLE4	StableCOPD	0.0011805149515675684
20222	POLG	AECOPD	0.08598064090089541
20223	POLG	StableCOPD	0.6358226850492203
20224	POLG2	AECOPD	0.7025818220373512
20225	POLG2	StableCOPD	0.32998046558881045
20226	POLH	AECOPD	0.1750187970346453
20227	POLH	StableCOPD	0.69733942424516
20228	POLI	AECOPD	0.6069878940649325
20229	POLI	StableCOPD	0.14149104997871698
20230	POLK	AECOPD	0.03595103516546694
20231	POLK	StableCOPD	0.04327424198693941
20232	POLL	AECOPD	0.1825118868640514
20233	POLL	StableCOPD	0.19617005079401817
20234	POLM	AECOPD	0.05002212876798051
20235	POLM	StableCOPD	0.9632079471803705
20236	POLN	AECOPD	0.10320230368054573
20237	POLN	StableCOPD	0.6655754584396864
20238	POLQ	AECOPD	0.08310075387336113
20239	POLQ	StableCOPD	0.07972122559826333
20240	POLR1A	AECOPD	0.5377900134354408
20241	POLR1A	StableCOPD	0.8442334899407034
20242	POLR1B	AECOPD	0.12015271942223138
20243	POLR1B	StableCOPD	0.039206737741790176
20244	POLR1C	AECOPD	0.7689931154339369
20245	POLR1C	StableCOPD	0.6435024818836188
20246	POLR1D	AECOPD	0.3207430260216977
20247	POLR1D	StableCOPD	0.08136954969843946
20248	POLR1E	AECOPD	0.006640446920528564
20249	POLR1E	StableCOPD	0.3408719132444755
20250	POLR2A	AECOPD	0.8278579775010068
20251	POLR2A	StableCOPD	0.9006705463453966
20252	POLR2B	AECOPD	0.4735333250075243
20253	POLR2B	StableCOPD	0.12035801282691272
20254	POLR2C	AECOPD	0.918604831693688
20255	POLR2C	StableCOPD	0.6292472169901311
20256	POLR2D	AECOPD	0.790792614750812
20257	POLR2D	StableCOPD	0.38988494401531315
20258	POLR2E	AECOPD	0.061782193418852493
20259	POLR2E	StableCOPD	0.11622694084906549
20260	POLR2F	AECOPD	0.4261641108585694
20261	POLR2F	StableCOPD	0.14784209491382616
20262	POLR2G	AECOPD	0.2185708265898897
20263	POLR2G	StableCOPD	0.36823153378783
20264	POLR2H	AECOPD	0.013129410240724448
20265	POLR2H	StableCOPD	0.945329776053488
20266	POLR2I	AECOPD	0.6726265592471643
20267	POLR2I	StableCOPD	0.5931383258315938
20268	POLR2J	AECOPD	0.02949321261084481
20269	POLR2J	StableCOPD	0.0005694040648138721
20270	POLR2J2	AECOPD	0.9581987814724111
20271	POLR2J2	StableCOPD	0.9635265194732504
20272	POLR2J3	AECOPD	0.9515894272969035
20273	POLR2J3	StableCOPD	0.33446432750501953
20274	POLR2J4	AECOPD	0.47481960615382146
20275	POLR2J4	StableCOPD	0.5532856029001693
20276	POLR2K	AECOPD	0.16192197400905228
20277	POLR2K	StableCOPD	0.2180902366827201
20278	POLR2L	AECOPD	0.000989929917111887
20279	POLR2L	StableCOPD	0.016541563678318605
20280	POLR2M	AECOPD	0.11204532479452212
20281	POLR2M	StableCOPD	0.4704168291897963
20282	POLR3A	AECOPD	0.9445333427934014
20283	POLR3A	StableCOPD	0.906978413263938
20284	POLR3B	AECOPD	0.8445972547748881
20285	POLR3B	StableCOPD	0.9052442226860888
20286	POLR3C	AECOPD	0.23448214550102153
20287	POLR3C	StableCOPD	0.27482146808673114
20288	POLR3D	AECOPD	0.0011562183489927103
20289	POLR3D	StableCOPD	0.9129694470139004
20290	POLR3E	AECOPD	0.5214878974609252
20291	POLR3E	StableCOPD	0.24298259104718578
20292	POLR3F	AECOPD	0.2570688851607673
20293	POLR3F	StableCOPD	0.38362126740660263
20294	POLR3G	AECOPD	0.510303196786347
20295	POLR3G	StableCOPD	0.02345715701536566
20296	POLR3GL	AECOPD	0.0022339798835134816
20297	POLR3GL	StableCOPD	0.05409171050649775
20298	POLR3H	AECOPD	0.8411567422230486
20299	POLR3H	StableCOPD	0.7881622761648593
20300	POLR3K	AECOPD	0.8402216596920394
20301	POLR3K	StableCOPD	0.9808559064153618
20302	POLRMT	AECOPD	0.4438961636736979
20303	POLRMT	StableCOPD	0.9715214442687095
20304	POM121	AECOPD	0.046269390668497556
20305	POM121	StableCOPD	0.20964783249632568
20306	POM121C	AECOPD	0.0166132877166012
20307	POM121C	StableCOPD	0.95506895392585
20308	POMC	AECOPD	0.9122887916394857
20309	POMC	StableCOPD	0.8435915724346854
20310	POMGNT1	AECOPD	0.6854524557081195
20311	POMGNT1	StableCOPD	0.8920998074908103
20312	POMGNT2	AECOPD	0.02665864553669295
20313	POMGNT2	StableCOPD	0.014682461825925808
20314	POMK	AECOPD	0.14233128980681575
20315	POMK	StableCOPD	0.5689779155144618
20316	POMP	AECOPD	0.13028430655084877
20317	POMP	StableCOPD	0.27998580763308567
20318	POMT1	AECOPD	0.9104887217895474
20319	POMT1	StableCOPD	0.5553698934711033
20320	POMT2	AECOPD	0.806054947168814
20321	POMT2	StableCOPD	0.30291771461105577
20322	POMZP3	AECOPD	0.6342940402533991
20323	POMZP3	StableCOPD	0.8865500495029845
20324	PON2	AECOPD	0.7725112960956956
20325	PON2	StableCOPD	0.7639667290719189
20326	POP1	AECOPD	0.05475646841935522
20327	POP1	StableCOPD	0.33081714443823684
20328	POP4	AECOPD	0.7096789987329124
20329	POP4	StableCOPD	0.5196356146673768
20330	POP5	AECOPD	0.19112175661737574
20331	POP5	StableCOPD	0.9881462295638622
20332	POP7	AECOPD	0.26993171167065466
20333	POP7	StableCOPD	0.6421691791498195
20334	POPDC2	AECOPD	0.45822916526391055
20335	POPDC2	StableCOPD	0.42848895298278167
20336	POR	AECOPD	0.000981861031268294
20337	POR	StableCOPD	0.0005082410534329451
20338	PORCN	AECOPD	0.45130972204179376
20339	PORCN	StableCOPD	0.9942589021982959
20340	POT1	AECOPD	0.7612884300730967
20341	POT1	StableCOPD	0.41008468764606887
20342	POT1-AS1	AECOPD	0.6232914869120554
20343	POT1-AS1	StableCOPD	0.3608350285378986
20344	POU2AF1	AECOPD	0.16342500217568778
20345	POU2AF1	StableCOPD	0.4925669117640862
20346	POU2F1	AECOPD	0.5573000468658309
20347	POU2F1	StableCOPD	0.10067061272338829
20348	POU2F2	AECOPD	0.005944419256199707
20349	POU2F2	StableCOPD	0.042331392254575495
20350	POU3F1	AECOPD	0.45160744189031665
20351	POU3F1	StableCOPD	0.2720888788734176
20352	POU4F1	AECOPD	0.16741973680873123
20353	POU4F1	StableCOPD	0.45334685464436764
20354	POU5F1	AECOPD	0.8615691985500078
20355	POU5F1	StableCOPD	0.4384278943145661
20356	POU5F1B	AECOPD	0.7460249530670702
20357	POU5F1B	StableCOPD	0.8613879460389532
20358	POU5F1P3	AECOPD	0.0006867032659882977
20359	POU5F1P3	StableCOPD	0.04498737865927005
20360	POU5F1P4	AECOPD	0.5245967639878879
20361	POU5F1P4	StableCOPD	0.11492657989558941
20362	POU6F1	AECOPD	0.7879088222973785
20363	POU6F1	StableCOPD	0.3994779719254621
20364	PP2D1	AECOPD	0.10248305614173658
20365	PP2D1	StableCOPD	0.9715473610915148
20366	PP7080	AECOPD	0.24890370579962806
20367	PP7080	StableCOPD	0.9267576010538816
20368	PPA1	AECOPD	0.237046103554981
20369	PPA1	StableCOPD	0.027112523697817914
20370	PPA2	AECOPD	0.16391253506076675
20371	PPA2	StableCOPD	0.28693607058096715
20372	PPAN	AECOPD	0.08824766374902138
20373	PPAN	StableCOPD	0.04897684869607688
20374	PPAN-P2RY11	AECOPD	0.9958400593263714
20375	PPAN-P2RY11	StableCOPD	0.7916002993146243
20376	PPAP2A	AECOPD	0.8905693989884664
20377	PPAP2A	StableCOPD	0.4148284466375063
20378	PPAP2B	AECOPD	0.15593636332812388
20379	PPAP2B	StableCOPD	0.5636038734152562
20380	PPAPDC1B	AECOPD	0.19429540838990444
20381	PPAPDC1B	StableCOPD	0.75252693831413
20382	PPAPDC2	AECOPD	0.006563398869494974
20383	PPAPDC2	StableCOPD	0.2558866472122253
20384	PPAPDC3	AECOPD	0.20067322705923207
20385	PPAPDC3	StableCOPD	0.4480609774138923
20386	PPARA	AECOPD	0.26285157919500857
20387	PPARA	StableCOPD	0.7134567700539223
20388	PPARD	AECOPD	0.0013140820242556472
20389	PPARD	StableCOPD	0.5740028516956337
20390	PPARG	AECOPD	0.9948870868889089
20391	PPARG	StableCOPD	0.9904263151851472
20392	PPARGC1A	StableCOPD	0.9478546495881409
20393	PPARGC1B	AECOPD	0.5921774021955388
20394	PPARGC1B	StableCOPD	0.830606694477431
20395	PPAT	AECOPD	0.6327883314389499
20396	PPAT	StableCOPD	0.3857261550573762
20397	PPBP	AECOPD	0.20418487741820168
20398	PPBP	StableCOPD	0.3401381766993191
20399	PPCDC	AECOPD	0.02378776335297883
20400	PPCDC	StableCOPD	0.0022114912797346342
20401	PPCS	AECOPD	0.020097243128848863
20402	PPCS	StableCOPD	0.2657538273783715
20403	PPDPF	AECOPD	0.7872919909003218
20404	PPDPF	StableCOPD	0.9332042535427061
20405	PPFIA1	AECOPD	0.009434542346870134
20406	PPFIA1	StableCOPD	0.010295401632864909
20407	PPFIA3	AECOPD	0.7429841038697746
20408	PPFIA3	StableCOPD	0.730337623224911
20409	PPFIA4	AECOPD	0.3686115564542196
20410	PPFIA4	StableCOPD	0.8412225450095503
20411	PPFIBP1	AECOPD	0.8553464086828945
20412	PPFIBP1	StableCOPD	0.18284008764279247
20413	PPFIBP2	AECOPD	0.00513714663272602
20414	PPFIBP2	StableCOPD	0.05072828331667334
20415	PPHLN1	AECOPD	0.7675727132604462
20416	PPHLN1	StableCOPD	0.7579265498015234
20417	PPIA	AECOPD	0.7311509219969992
20418	PPIA	StableCOPD	0.9317168572536171
20419	PPIAP30	StableCOPD	0.23764776411593536
20420	PPIB	AECOPD	0.9047735736846967
20421	PPIB	StableCOPD	0.08024132344955603
20422	PPID	AECOPD	0.03328905152394479
20423	PPID	StableCOPD	0.39887552607378585
20424	PPIE	AECOPD	0.29553609990013163
20425	PPIE	StableCOPD	0.57484558835759
20426	PPIEL	AECOPD	0.9306162473304327
20427	PPIEL	StableCOPD	0.6552773255346327
20428	PPIF	AECOPD	0.07600381721872296
20429	PPIF	StableCOPD	0.017052209889902636
20430	PPIG	AECOPD	0.8219346180974627
20431	PPIG	StableCOPD	0.853768801686263
20432	PPIH	AECOPD	0.24862711613825772
20433	PPIH	StableCOPD	0.6108610124173122
20434	PPIL1	AECOPD	0.6056453874086771
20435	PPIL1	StableCOPD	0.9089944125967283
20436	PPIL2	AECOPD	0.07278924658105679
20437	PPIL2	StableCOPD	0.11384960514235654
20438	PPIL3	AECOPD	0.9735021088218749
20439	PPIL3	StableCOPD	0.9733246206405597
20440	PPIL4	AECOPD	0.11152171432734959
20441	PPIL4	StableCOPD	0.7435773368604299
20442	PPIP5K1	AECOPD	0.32265777184110866
20443	PPIP5K1	StableCOPD	0.9001125845126656
20444	PPIP5K2	AECOPD	0.004475598348185006
20445	PPIP5K2	StableCOPD	0.6697023476300059
20446	PPM1A	AECOPD	0.37679093659138596
20447	PPM1A	StableCOPD	0.023053667773548114
20448	PPM1B	AECOPD	9.101575971781628e-05
20449	PPM1B	StableCOPD	0.0003263124568090303
